a_score,score,avis,år,file
0.013793103448275862,6.0,information,2014-2015,article1.txt
0.010638297872340425,4.0,information,2014-2015,article10.txt
0.012958963282937365,6.0,information,2014-2015,article11.txt
0.008492569002123142,4.0,information,2014-2015,article12.txt
0.006711409395973154,3.0,information,2014-2015,article13.txt
-0.007594936708860759,-3.0,information,2014-2015,article14.txt
-0.008547008547008548,-3.0,information,2014-2015,article15.txt
-0.012165450121654502,-5.0,information,2014-2015,article16.txt
-0.0425531914893617,-20.0,information,2014-2015,article17.txt
0.026128266033254157,11.0,information,2014-2015,article18.txt
0.0297029702970297,15.0,information,2014-2015,article19.txt
0.028747433264887063,14.0,information,2014-2015,article2.txt
0.06896551724137931,34.0,information,2014-2015,article20.txt
0.07720588235294118,21.0,information,2014-2015,article21.txt
0.0017857142857142857,1.0,information,2014-2015,article22.txt
0.02702702702702703,10.0,information,2014-2015,article23.txt
0.042440318302387266,16.0,information,2014-2015,article24.txt
0.07653061224489796,30.0,information,2014-2015,article25.txt
0.023090586145648313,13.0,information,2014-2015,article26.txt
-0.10141509433962265,-43.0,information,2014-2015,article27.txt
0.028933092224231464,16.0,information,2014-2015,article28.txt
0.03309692671394799,14.0,information,2014-2015,article29.txt
0.03209876543209877,13.0,information,2014-2015,article3.txt
0.0075046904315197,4.0,information,2014-2015,article30.txt
0.059496567505720827,26.0,information,2014-2015,article31.txt
0.037848605577689244,19.0,information,2014-2015,article32.txt
0.0,0.0,information,2014-2015,article33.txt
-0.017953321364452424,-10.0,information,2014-2015,article34.txt
0.002890173410404624,1.0,information,2014-2015,article35.txt
-0.0027472527472527475,-1.0,information,2014-2015,article36.txt
0.06842105263157895,26.0,information,2014-2015,article37.txt
0.044186046511627906,19.0,information,2014-2015,article38.txt
-0.04926108374384237,-20.0,information,2014-2015,article39.txt
-0.016917293233082706,-9.0,information,2014-2015,article4.txt
-0.03523035230352303,-13.0,information,2014-2015,article40.txt
0.02178649237472767,10.0,information,2014-2015,article41.txt
0.006696428571428571,3.0,information,2014-2015,article42.txt
-0.015968063872255488,-8.0,information,2014-2015,article43.txt
-0.017897091722595078,-8.0,information,2014-2015,article44.txt
-0.053763440860215055,-25.0,information,2014-2015,article45.txt
0.04129793510324484,14.0,information,2014-2015,article5.txt
0.0625,27.0,information,2014-2015,article6.txt
-0.005504587155963303,-3.0,information,2014-2015,article7.txt
0.056372549019607844,23.0,information,2014-2015,article8.txt
0.06565656565656566,26.0,information,2014-2015,article9.txt
