a_score,score,avis,år,file
-0.0019455252918287938,-1.0,information,2015-2016,article1.txt
-0.025787965616045846,-9.0,information,2015-2016,article10.txt
0.028169014084507043,10.0,information,2015-2016,article11.txt
0.0055147058823529415,3.0,information,2015-2016,article12.txt
0.027722772277227723,14.0,information,2015-2016,article13.txt
0.05666156202143951,37.0,information,2015-2016,article14.txt
0.046762589928057555,13.0,information,2015-2016,article15.txt
0.004132231404958678,2.0,information,2015-2016,article16.txt
0.03138075313807531,15.0,information,2015-2016,article17.txt
0.03531598513011153,19.0,information,2015-2016,article18.txt
0.018404907975460124,9.0,information,2015-2016,article19.txt
0.008802816901408451,5.0,information,2015-2016,article2.txt
-0.00425531914893617,-2.0,information,2015-2016,article20.txt
0.027190332326283987,9.0,information,2015-2016,article21.txt
0.02186878727634195,11.0,information,2015-2016,article22.txt
0.009765625,5.0,information,2015-2016,article23.txt
0.04176904176904177,17.0,information,2015-2016,article24.txt
0.0,0.0,information,2015-2016,article25.txt
-0.0019646365422396855,-1.0,information,2015-2016,article26.txt
0.024344569288389514,13.0,information,2015-2016,article27.txt
0.07259953161592506,31.0,information,2015-2016,article28.txt
0.03428571428571429,12.0,information,2015-2016,article29.txt
0.015189873417721518,6.0,information,2015-2016,article3.txt
0.04707792207792208,29.0,information,2015-2016,article30.txt
0.02570093457943925,11.0,information,2015-2016,article31.txt
-0.0015772870662460567,-1.0,information,2015-2016,article32.txt
0.0,0.0,information,2015-2016,article33.txt
-0.0030581039755351682,-2.0,information,2015-2016,article34.txt
0.012072434607645875,6.0,information,2015-2016,article35.txt
0.013227513227513227,5.0,information,2015-2016,article36.txt
-0.015296367112810707,-8.0,information,2015-2016,article37.txt
0.032423208191126277,19.0,information,2015-2016,article38.txt
0.004975124378109453,3.0,information,2015-2016,article39.txt
0.02857142857142857,13.0,information,2015-2016,article4.txt
0.024017467248908297,11.0,information,2015-2016,article40.txt
-0.03631961259079903,-15.0,information,2015-2016,article41.txt
-0.01890359168241966,-10.0,information,2015-2016,article42.txt
0.03565640194489465,22.0,information,2015-2016,article43.txt
0.007614213197969543,3.0,information,2015-2016,article44.txt
0.04906542056074766,21.0,information,2015-2016,article45.txt
0.006276150627615063,3.0,information,2015-2016,article46.txt
0.02745995423340961,12.0,information,2015-2016,article47.txt
0.010416666666666666,4.0,information,2015-2016,article48.txt
0.008982035928143712,3.0,information,2015-2016,article49.txt
0.04269662921348315,19.0,information,2015-2016,article5.txt
0.030245746691871456,16.0,information,2015-2016,article50.txt
0.02390438247011952,12.0,information,2015-2016,article51.txt
0.029045643153526972,14.0,information,2015-2016,article52.txt
0.0234375,9.0,information,2015-2016,article53.txt
0.060109289617486336,33.0,information,2015-2016,article54.txt
0.02766798418972332,14.0,information,2015-2016,article55.txt
0.01932367149758454,8.0,information,2015-2016,article56.txt
0.031746031746031744,8.0,information,2015-2016,article57.txt
0.005494505494505495,2.0,information,2015-2016,article6.txt
-0.006359300476947536,-4.0,information,2015-2016,article7.txt
0.014814814814814815,6.0,information,2015-2016,article8.txt
0.01509433962264151,4.0,information,2015-2016,article9.txt
