a_score,score,avis,år,file
0.014124293785310734,5.0,information,2013-2014,article1.txt
0.030303030303030304,15.0,information,2013-2014,article10.txt
0.04076086956521739,15.0,information,2013-2014,article11.txt
0.03636363636363636,22.0,information,2013-2014,article12.txt
0.028409090909090908,10.0,information,2013-2014,article13.txt
0.025280898876404494,9.0,information,2013-2014,article14.txt
0.04708520179372197,21.0,information,2013-2014,article15.txt
0.004987531172069825,2.0,information,2013-2014,article16.txt
0.027522935779816515,12.0,information,2013-2014,article17.txt
0.015151515151515152,6.0,information,2013-2014,article18.txt
-0.001876172607879925,-1.0,information,2013-2014,article19.txt
0.011312217194570135,5.0,information,2013-2014,article2.txt
0.032818532818532815,17.0,information,2013-2014,article20.txt
0.015748031496062992,8.0,information,2013-2014,article21.txt
0.014522821576763486,7.0,information,2013-2014,article22.txt
0.029982363315696647,17.0,information,2013-2014,article23.txt
0.011286681715575621,5.0,information,2013-2014,article24.txt
0.0297029702970297,15.0,information,2013-2014,article25.txt
0.07523510971786834,24.0,information,2013-2014,article26.txt
0.0411522633744856,20.0,information,2013-2014,article27.txt
0.04419889502762431,24.0,information,2013-2014,article28.txt
0.05813953488372093,25.0,information,2013-2014,article29.txt
0.014989293361884369,7.0,information,2013-2014,article3.txt
0.017191977077363897,6.0,information,2013-2014,article30.txt
0.023809523809523808,12.0,information,2013-2014,article31.txt
0.05013192612137203,19.0,information,2013-2014,article32.txt
0.037444933920704845,17.0,information,2013-2014,article33.txt
0.0325,13.0,information,2013-2014,article34.txt
-0.016771488469601678,-8.0,information,2013-2014,article35.txt
0.0625,24.0,information,2013-2014,article36.txt
0.09670781893004116,47.0,information,2013-2014,article37.txt
0.11553030303030302,61.0,information,2013-2014,article38.txt
0.07853403141361257,30.0,information,2013-2014,article39.txt
0.03987730061349693,13.0,information,2013-2014,article4.txt
0.03587443946188341,16.0,information,2013-2014,article40.txt
0.0375,12.0,information,2013-2014,article41.txt
0.010438413361169102,5.0,information,2013-2014,article5.txt
-0.005128205128205128,-2.0,information,2013-2014,article6.txt
0.0,0.0,information,2013-2014,article7.txt
-0.013574660633484163,-6.0,information,2013-2014,article8.txt
-0.00980392156862745,-4.0,information,2013-2014,article9.txt
