a_score,score,avis,år,file
0.04065040650406504,15.0,jyllandsposten,2014-2015,article1.txt
0.05436893203883495,28.0,jyllandsposten,2014-2015,article10.txt
0.04960835509138381,19.0,jyllandsposten,2014-2015,article11.txt
0.038876889848812095,18.0,jyllandsposten,2014-2015,article12.txt
0.00631578947368421,3.0,jyllandsposten,2014-2015,article13.txt
0.046464646464646465,23.0,jyllandsposten,2014-2015,article14.txt
-0.001869158878504673,-1.0,jyllandsposten,2014-2015,article15.txt
-0.006263048016701462,-3.0,jyllandsposten,2014-2015,article16.txt
-0.004889975550122249,-2.0,jyllandsposten,2014-2015,article17.txt
0.031446540880503145,10.0,jyllandsposten,2014-2015,article18.txt
0.03481624758220503,18.0,jyllandsposten,2014-2015,article19.txt
0.02188183807439825,10.0,jyllandsposten,2014-2015,article2.txt
0.030985915492957747,11.0,jyllandsposten,2014-2015,article20.txt
-0.046357615894039736,-14.0,jyllandsposten,2014-2015,article21.txt
0.026455026455026454,10.0,jyllandsposten,2014-2015,article22.txt
0.034261241970021415,16.0,jyllandsposten,2014-2015,article23.txt
0.06331877729257641,29.0,jyllandsposten,2014-2015,article24.txt
0.03170731707317073,13.0,jyllandsposten,2014-2015,article25.txt
0.013944223107569721,7.0,jyllandsposten,2014-2015,article26.txt
0.016166281755196306,7.0,jyllandsposten,2014-2015,article27.txt
0.0061162079510703364,2.0,jyllandsposten,2014-2015,article28.txt
0.017811704834605598,7.0,jyllandsposten,2014-2015,article29.txt
0.04522613065326633,18.0,jyllandsposten,2014-2015,article3.txt
0.021231422505307854,10.0,jyllandsposten,2014-2015,article30.txt
0.03131991051454139,14.0,jyllandsposten,2014-2015,article31.txt
-0.014314928425357873,-7.0,jyllandsposten,2014-2015,article32.txt
-0.009966777408637873,-3.0,jyllandsposten,2014-2015,article33.txt
-0.002,-1.0,jyllandsposten,2014-2015,article34.txt
-0.0044444444444444444,-2.0,jyllandsposten,2014-2015,article35.txt
0.040892193308550186,11.0,jyllandsposten,2014-2015,article36.txt
0.045064377682403435,21.0,jyllandsposten,2014-2015,article37.txt
0.016632016632016633,8.0,jyllandsposten,2014-2015,article38.txt
0.02869757174392936,13.0,jyllandsposten,2014-2015,article39.txt
-0.021367521367521368,-10.0,jyllandsposten,2014-2015,article4.txt
0.05319148936170213,15.0,jyllandsposten,2014-2015,article40.txt
0.013937282229965157,8.0,jyllandsposten,2014-2015,article41.txt
0.09138381201044386,35.0,jyllandsposten,2014-2015,article42.txt
0.033402922755741124,16.0,jyllandsposten,2014-2015,article43.txt
0.03917525773195876,19.0,jyllandsposten,2014-2015,article44.txt
0.0471311475409836,23.0,jyllandsposten,2014-2015,article45.txt
0.004618937644341801,2.0,jyllandsposten,2014-2015,article46.txt
0.06906077348066299,25.0,jyllandsposten,2014-2015,article47.txt
0.02040816326530612,9.0,jyllandsposten,2014-2015,article48.txt
0.027649769585253458,12.0,jyllandsposten,2014-2015,article49.txt
-0.00663716814159292,-3.0,jyllandsposten,2014-2015,article5.txt
0.024456521739130436,9.0,jyllandsposten,2014-2015,article50.txt
0.018656716417910446,5.0,jyllandsposten,2014-2015,article51.txt
-0.004434589800443459,-2.0,jyllandsposten,2014-2015,article52.txt
0.022675736961451247,10.0,jyllandsposten,2014-2015,article53.txt
0.02457002457002457,10.0,jyllandsposten,2014-2015,article54.txt
-0.01288659793814433,-5.0,jyllandsposten,2014-2015,article55.txt
-0.0018587360594795538,-1.0,jyllandsposten,2014-2015,article6.txt
0.012755102040816327,5.0,jyllandsposten,2014-2015,article7.txt
0.030054644808743168,11.0,jyllandsposten,2014-2015,article8.txt
0.029213483146067417,13.0,jyllandsposten,2014-2015,article9.txt
