a_score,score,avis,år,file
-0.036011080332409975,-13.0,jyllandsposten,2009-2010,article1.txt
0.0,0.0,jyllandsposten,2009-2010,article10.txt
0.02247191011235955,8.0,jyllandsposten,2009-2010,article11.txt
0.041916167664670656,14.0,jyllandsposten,2009-2010,article12.txt
0.00881057268722467,4.0,jyllandsposten,2009-2010,article13.txt
0.04435483870967742,22.0,jyllandsposten,2009-2010,article14.txt
0.018575851393188854,6.0,jyllandsposten,2009-2010,article15.txt
0.012987012987012988,4.0,jyllandsposten,2009-2010,article16.txt
0.049773755656108594,22.0,jyllandsposten,2009-2010,article17.txt
0.059447983014861996,28.0,jyllandsposten,2009-2010,article18.txt
0.05161290322580645,16.0,jyllandsposten,2009-2010,article19.txt
-0.05405405405405406,-18.0,jyllandsposten,2009-2010,article2.txt
-0.005361930294906166,-2.0,jyllandsposten,2009-2010,article20.txt
0.026470588235294117,9.0,jyllandsposten,2009-2010,article21.txt
0.017467248908296942,4.0,jyllandsposten,2009-2010,article22.txt
0.0368763557483731,17.0,jyllandsposten,2009-2010,article23.txt
0.02099737532808399,8.0,jyllandsposten,2009-2010,article24.txt
0.02278481012658228,9.0,jyllandsposten,2009-2010,article25.txt
0.018518518518518517,9.0,jyllandsposten,2009-2010,article26.txt
0.06217616580310881,24.0,jyllandsposten,2009-2010,article27.txt
0.04792332268370607,15.0,jyllandsposten,2009-2010,article28.txt
-0.005390835579514825,-2.0,jyllandsposten,2009-2010,article29.txt
-0.04150943396226415,-11.0,jyllandsposten,2009-2010,article3.txt
0.0,0.0,jyllandsposten,2009-2010,article30.txt
0.031042128603104215,14.0,jyllandsposten,2009-2010,article31.txt
-0.013986013986013986,-6.0,jyllandsposten,2009-2010,article32.txt
-0.0137524557956778,-7.0,jyllandsposten,2009-2010,article33.txt
-0.009592326139088728,-4.0,jyllandsposten,2009-2010,article34.txt
-0.015873015873015872,-5.0,jyllandsposten,2009-2010,article35.txt
0.012295081967213115,3.0,jyllandsposten,2009-2010,article36.txt
0.004366812227074236,2.0,jyllandsposten,2009-2010,article37.txt
0.004246284501061571,2.0,jyllandsposten,2009-2010,article38.txt
0.011363636363636364,6.0,jyllandsposten,2009-2010,article39.txt
-0.0018214936247723133,-1.0,jyllandsposten,2009-2010,article4.txt
0.01652892561983471,4.0,jyllandsposten,2009-2010,article40.txt
0.016908212560386472,7.0,jyllandsposten,2009-2010,article41.txt
0.06051873198847262,21.0,jyllandsposten,2009-2010,article42.txt
0.03854875283446712,17.0,jyllandsposten,2009-2010,article43.txt
0.0389908256880734,17.0,jyllandsposten,2009-2010,article44.txt
-0.022988505747126436,-10.0,jyllandsposten,2009-2010,article45.txt
0.03669724770642202,12.0,jyllandsposten,2009-2010,article46.txt
0.034055727554179564,11.0,jyllandsposten,2009-2010,article47.txt
0.0515695067264574,23.0,jyllandsposten,2009-2010,article48.txt
0.051829268292682924,17.0,jyllandsposten,2009-2010,article49.txt
-0.030821917808219176,-18.0,jyllandsposten,2009-2010,article5.txt
0.03350515463917526,13.0,jyllandsposten,2009-2010,article50.txt
0.01405152224824356,6.0,jyllandsposten,2009-2010,article51.txt
0.043478260869565216,17.0,jyllandsposten,2009-2010,article52.txt
-0.011848341232227487,-5.0,jyllandsposten,2009-2010,article53.txt
0.03816793893129771,15.0,jyllandsposten,2009-2010,article54.txt
0.03937007874015748,20.0,jyllandsposten,2009-2010,article55.txt
-0.020440251572327043,-13.0,jyllandsposten,2009-2010,article6.txt
0.0165016501650165,5.0,jyllandsposten,2009-2010,article7.txt
-0.004405286343612335,-2.0,jyllandsposten,2009-2010,article8.txt
0.04285714285714286,15.0,jyllandsposten,2009-2010,article9.txt
