a_score,score,avis,år,file
-0.01749271137026239,-6.0,jyllandsposten,2008-2009,article1.txt
0.0106951871657754,4.0,jyllandsposten,2008-2009,article10.txt
0.032327586206896554,15.0,jyllandsposten,2008-2009,article11.txt
0.009345794392523364,3.0,jyllandsposten,2008-2009,article12.txt
0.011594202898550725,4.0,jyllandsposten,2008-2009,article13.txt
0.022727272727272728,9.0,jyllandsposten,2008-2009,article14.txt
0.023094688221709007,10.0,jyllandsposten,2008-2009,article15.txt
0.027522935779816515,9.0,jyllandsposten,2008-2009,article16.txt
0.012232415902140673,4.0,jyllandsposten,2008-2009,article17.txt
0.01141552511415525,5.0,jyllandsposten,2008-2009,article18.txt
0.06319702602230483,17.0,jyllandsposten,2008-2009,article19.txt
0.06794055201698514,32.0,jyllandsposten,2008-2009,article2.txt
0.05526315789473684,21.0,jyllandsposten,2008-2009,article20.txt
0.036885245901639344,18.0,jyllandsposten,2008-2009,article21.txt
0.011461318051575931,4.0,jyllandsposten,2008-2009,article22.txt
0.011834319526627219,4.0,jyllandsposten,2008-2009,article23.txt
0.05466237942122187,17.0,jyllandsposten,2008-2009,article24.txt
0.011811023622047244,3.0,jyllandsposten,2008-2009,article25.txt
0.08447488584474885,37.0,jyllandsposten,2008-2009,article26.txt
0.046370967741935484,23.0,jyllandsposten,2008-2009,article27.txt
0.03056768558951965,7.0,jyllandsposten,2008-2009,article28.txt
0.005628517823639775,3.0,jyllandsposten,2008-2009,article29.txt
0.03275109170305677,15.0,jyllandsposten,2008-2009,article3.txt
0.022916666666666665,11.0,jyllandsposten,2008-2009,article30.txt
0.00872093023255814,3.0,jyllandsposten,2008-2009,article31.txt
0.02696078431372549,11.0,jyllandsposten,2008-2009,article32.txt
0.01804123711340206,7.0,jyllandsposten,2008-2009,article33.txt
0.026865671641791045,9.0,jyllandsposten,2008-2009,article34.txt
0.0171990171990172,7.0,jyllandsposten,2008-2009,article35.txt
-0.001996007984031936,-1.0,jyllandsposten,2008-2009,article36.txt
0.03672316384180791,13.0,jyllandsposten,2008-2009,article37.txt
0.003484320557491289,1.0,jyllandsposten,2008-2009,article38.txt
0.03411513859275053,16.0,jyllandsposten,2008-2009,article39.txt
0.018867924528301886,7.0,jyllandsposten,2008-2009,article4.txt
0.003745318352059925,2.0,jyllandsposten,2008-2009,article40.txt
-0.012711864406779662,-3.0,jyllandsposten,2008-2009,article41.txt
0.04233870967741935,21.0,jyllandsposten,2008-2009,article42.txt
0.07692307692307693,39.0,jyllandsposten,2008-2009,article43.txt
-0.013927576601671309,-5.0,jyllandsposten,2008-2009,article44.txt
0.018691588785046728,6.0,jyllandsposten,2008-2009,article45.txt
0.0,0.0,jyllandsposten,2008-2009,article46.txt
0.0387243735763098,17.0,jyllandsposten,2008-2009,article47.txt
0.04356435643564356,22.0,jyllandsposten,2008-2009,article48.txt
0.031331592689295036,12.0,jyllandsposten,2008-2009,article49.txt
-0.0038314176245210726,-1.0,jyllandsposten,2008-2009,article5.txt
0.03571428571428571,12.0,jyllandsposten,2008-2009,article50.txt
-0.013513513513513514,-3.0,jyllandsposten,2008-2009,article51.txt
0.03814713896457766,14.0,jyllandsposten,2008-2009,article6.txt
0.008108108108108109,3.0,jyllandsposten,2008-2009,article7.txt
0.023316062176165803,9.0,jyllandsposten,2008-2009,article8.txt
-0.01907356948228883,-7.0,jyllandsposten,2008-2009,article9.txt
