a_score,score,avis,år,file
-0.011627906976744186,-4.0,information,2010-2011,article1.txt
0.036036036036036036,16.0,information,2010-2011,article10.txt
0.044543429844097995,20.0,information,2010-2011,article11.txt
0.01971830985915493,7.0,information,2010-2011,article12.txt
0.018691588785046728,8.0,information,2010-2011,article13.txt
0.026706231454005934,9.0,information,2010-2011,article14.txt
0.036893203883495145,19.0,information,2010-2011,article15.txt
0.0021321961620469083,1.0,information,2010-2011,article16.txt
0.012448132780082987,6.0,information,2010-2011,article17.txt
0.003115264797507788,1.0,information,2010-2011,article18.txt
0.007054673721340388,4.0,information,2010-2011,article19.txt
-0.005136986301369863,-3.0,information,2010-2011,article2.txt
0.05,19.0,information,2010-2011,article20.txt
0.0018315018315018315,1.0,information,2010-2011,article21.txt
0.02697495183044316,14.0,information,2010-2011,article22.txt
0.013020833333333334,5.0,information,2010-2011,article23.txt
0.0234375,12.0,information,2010-2011,article24.txt
0.02926829268292683,12.0,information,2010-2011,article25.txt
-0.0300187617260788,-16.0,information,2010-2011,article26.txt
-0.01182033096926714,-5.0,information,2010-2011,article27.txt
-0.06470588235294118,-33.0,information,2010-2011,article28.txt
-0.04859335038363171,-19.0,information,2010-2011,article29.txt
-0.010183299389002037,-5.0,information,2010-2011,article3.txt
0.008602150537634409,4.0,information,2010-2011,article30.txt
0.0037105751391465678,2.0,information,2010-2011,article31.txt
0.05219206680584551,25.0,information,2010-2011,article32.txt
0.0020325203252032522,1.0,information,2010-2011,article33.txt
-0.019067796610169493,-9.0,information,2010-2011,article34.txt
0.002717391304347826,1.0,information,2010-2011,article35.txt
0.009153318077803204,4.0,information,2010-2011,article36.txt
-0.018036072144288578,-9.0,information,2010-2011,article37.txt
0.03690685413005272,21.0,information,2010-2011,article38.txt
0.020224719101123594,9.0,information,2010-2011,article39.txt
0.016286644951140065,5.0,information,2010-2011,article4.txt
-0.00936768149882904,-4.0,information,2010-2011,article40.txt
0.01263157894736842,6.0,information,2010-2011,article41.txt
-0.029556650246305417,-6.0,information,2010-2011,article42.txt
0.05230125523012552,25.0,information,2010-2011,article5.txt
0.03873239436619718,11.0,information,2010-2011,article6.txt
0.054945054945054944,25.0,information,2010-2011,article7.txt
0.007352941176470588,3.0,information,2010-2011,article8.txt
0.0160857908847185,6.0,information,2010-2011,article9.txt
