a_score,score,avis,år,file
0.0,0.0,information,2013-2014,article1.txt
0.017408123791102514,9.0,information,2013-2014,article10.txt
0.04275534441805225,18.0,information,2013-2014,article11.txt
0.11396011396011396,40.0,information,2013-2014,article12.txt
0.0031446540880503146,1.0,information,2013-2014,article13.txt
0.037825059101654845,16.0,information,2013-2014,article14.txt
-0.011627906976744186,-6.0,information,2013-2014,article15.txt
0.01893939393939394,10.0,information,2013-2014,article16.txt
0.0031645569620253164,1.0,information,2013-2014,article17.txt
-0.02010968921389397,-11.0,information,2013-2014,article18.txt
0.01098901098901099,5.0,information,2013-2014,article19.txt
0.007731958762886598,3.0,information,2013-2014,article2.txt
0.007537688442211055,3.0,information,2013-2014,article20.txt
0.04669260700389105,24.0,information,2013-2014,article21.txt
0.04573804573804574,22.0,information,2013-2014,article22.txt
-0.03712871287128713,-15.0,information,2013-2014,article23.txt
0.007246376811594203,4.0,information,2013-2014,article24.txt
0.02529182879377432,13.0,information,2013-2014,article25.txt
0.022900763358778626,9.0,information,2013-2014,article26.txt
-0.008928571428571428,-3.0,information,2013-2014,article27.txt
0.043233082706766915,23.0,information,2013-2014,article28.txt
0.03361344537815126,16.0,information,2013-2014,article29.txt
0.006741573033707865,3.0,information,2013-2014,article3.txt
0.004975124378109453,2.0,information,2013-2014,article30.txt
0.019390581717451522,7.0,information,2013-2014,article31.txt
0.008097165991902834,4.0,information,2013-2014,article32.txt
0.0017271157167530224,1.0,information,2013-2014,article33.txt
-0.003278688524590164,-2.0,information,2013-2014,article34.txt
0.0,0.0,information,2013-2014,article35.txt
-0.016556291390728478,-5.0,information,2013-2014,article36.txt
-0.02107728337236534,-9.0,information,2013-2014,article37.txt
-0.005836575875486381,-3.0,information,2013-2014,article38.txt
-0.017077798861480076,-9.0,information,2013-2014,article39.txt
-0.0024509803921568627,-1.0,information,2013-2014,article4.txt
-0.00411522633744856,-2.0,information,2013-2014,article40.txt
-0.005449591280653951,-2.0,information,2013-2014,article41.txt
0.023465703971119134,13.0,information,2013-2014,article42.txt
-0.012658227848101266,-6.0,information,2013-2014,article43.txt
-0.049868766404199474,-19.0,information,2013-2014,article44.txt
0.023605150214592276,11.0,information,2013-2014,article5.txt
0.08052434456928839,43.0,information,2013-2014,article6.txt
0.055674518201284794,26.0,information,2013-2014,article7.txt
0.024916943521594685,15.0,information,2013-2014,article8.txt
-0.022727272727272728,-8.0,information,2013-2014,article9.txt
