a_score,score,avis,år,file
0.03303964757709251,15.0,information,2007-2008,article1.txt
0.06948640483383686,23.0,information,2007-2008,article10.txt
0.03160270880361174,14.0,information,2007-2008,article11.txt
0.006772009029345372,3.0,information,2007-2008,article12.txt
0.02681992337164751,14.0,information,2007-2008,article13.txt
0.01775147928994083,9.0,information,2007-2008,article14.txt
0.06326530612244897,31.0,information,2007-2008,article15.txt
-0.010666666666666666,-4.0,information,2007-2008,article16.txt
0.012690355329949238,5.0,information,2007-2008,article17.txt
0.016317016317016316,7.0,information,2007-2008,article18.txt
0.05605381165919283,25.0,information,2007-2008,article19.txt
0.03116883116883117,12.0,information,2007-2008,article2.txt
0.04553734061930783,25.0,information,2007-2008,article20.txt
0.07651715039577836,29.0,information,2007-2008,article21.txt
0.0,0.0,information,2007-2008,article22.txt
0.05333333333333334,28.0,information,2007-2008,article23.txt
0.03225806451612903,16.0,information,2007-2008,article24.txt
0.023076923076923078,9.0,information,2007-2008,article25.txt
-0.01841620626151013,-10.0,information,2007-2008,article26.txt
0.03131115459882583,16.0,information,2007-2008,article27.txt
-0.004576659038901602,-2.0,information,2007-2008,article28.txt
-0.06818181818181818,-33.0,information,2007-2008,article29.txt
-0.03790613718411552,-21.0,information,2007-2008,article3.txt
0.032692307692307694,17.0,information,2007-2008,article30.txt
-0.07441860465116279,-32.0,information,2007-2008,article31.txt
0.0,0.0,information,2007-2008,article4.txt
0.020637898686679174,11.0,information,2007-2008,article5.txt
-0.022357723577235773,-11.0,information,2007-2008,article6.txt
-0.024193548387096774,-9.0,information,2007-2008,article7.txt
0.021406727828746176,7.0,information,2007-2008,article8.txt
-0.009025270758122744,-5.0,information,2007-2008,article9.txt
