a_score,score,avis,år,file
-0.005076142131979695,-2.0,information,2014-2015,article1.txt
-0.012411347517730497,-7.0,information,2014-2015,article10.txt
-0.03732809430255403,-19.0,information,2014-2015,article11.txt
0.015065913370998116,8.0,information,2014-2015,article12.txt
0.0,0.0,information,2014-2015,article13.txt
0.04823747680890538,26.0,information,2014-2015,article14.txt
0.03305785123966942,12.0,information,2014-2015,article15.txt
0.029982363315696647,17.0,information,2014-2015,article16.txt
0.04294478527607362,14.0,information,2014-2015,article17.txt
-0.02295918367346939,-9.0,information,2014-2015,article18.txt
-0.04751131221719457,-21.0,information,2014-2015,article19.txt
-0.010075566750629723,-4.0,information,2014-2015,article2.txt
0.0,0.0,information,2014-2015,article20.txt
0.06976744186046512,21.0,information,2014-2015,article21.txt
-0.006185567010309278,-3.0,information,2014-2015,article22.txt
-0.0412621359223301,-17.0,information,2014-2015,article23.txt
-0.07590132827324478,-40.0,information,2014-2015,article24.txt
0.019455252918287938,10.0,information,2014-2015,article25.txt
-0.08260105448154657,-47.0,information,2014-2015,article26.txt
-0.017605633802816902,-5.0,information,2014-2015,article27.txt
-0.043478260869565216,-20.0,information,2014-2015,article28.txt
0.006944444444444444,3.0,information,2014-2015,article29.txt
-0.024930747922437674,-9.0,information,2014-2015,article3.txt
0.10476190476190476,33.0,information,2014-2015,article30.txt
0.038834951456310676,16.0,information,2014-2015,article31.txt
-0.0024813895781637717,-1.0,information,2014-2015,article32.txt
0.05232558139534884,18.0,information,2014-2015,article33.txt
0.037698412698412696,19.0,information,2014-2015,article34.txt
0.03389830508474576,18.0,information,2014-2015,article35.txt
-0.024096385542168676,-10.0,information,2014-2015,article36.txt
0.003913894324853229,2.0,information,2014-2015,article37.txt
0.011160714285714286,5.0,information,2014-2015,article38.txt
0.024922118380062305,8.0,information,2014-2015,article39.txt
-0.02252252252252252,-10.0,information,2014-2015,article4.txt
0.02092050209205021,10.0,information,2014-2015,article40.txt
-0.02490421455938697,-13.0,information,2014-2015,article41.txt
-0.01694915254237288,-5.0,information,2014-2015,article42.txt
0.036036036036036036,16.0,information,2014-2015,article43.txt
-0.013779527559055118,-7.0,information,2014-2015,article44.txt
0.022277227722772276,9.0,information,2014-2015,article45.txt
-0.03571428571428571,-17.0,information,2014-2015,article46.txt
0.021413276231263382,10.0,information,2014-2015,article47.txt
0.030364372469635626,15.0,information,2014-2015,article48.txt
0.011461318051575931,4.0,information,2014-2015,article49.txt
-0.002506265664160401,-1.0,information,2014-2015,article5.txt
-0.005509641873278237,-2.0,information,2014-2015,article50.txt
-0.037209302325581395,-16.0,information,2014-2015,article51.txt
0.005940594059405941,3.0,information,2014-2015,article52.txt
-0.040372670807453416,-13.0,information,2014-2015,article6.txt
0.020618556701030927,10.0,information,2014-2015,article7.txt
0.0234375,12.0,information,2014-2015,article8.txt
-0.036065573770491806,-11.0,information,2014-2015,article9.txt
