a_score,score,avis,år,file
0.030878859857482184,13.0,jyllandsposten,2014-2015,article1.txt
-0.03571428571428571,-10.0,jyllandsposten,2014-2015,article10.txt
0.002352941176470588,1.0,jyllandsposten,2014-2015,article11.txt
0.03282828282828283,13.0,jyllandsposten,2014-2015,article12.txt
0.022727272727272728,6.0,jyllandsposten,2014-2015,article13.txt
-0.002150537634408602,-1.0,jyllandsposten,2014-2015,article14.txt
0.0,0.0,jyllandsposten,2014-2015,article15.txt
0.054245283018867926,23.0,jyllandsposten,2014-2015,article16.txt
0.003472222222222222,1.0,jyllandsposten,2014-2015,article17.txt
0.02754237288135593,13.0,jyllandsposten,2014-2015,article18.txt
-0.01791044776119403,-6.0,jyllandsposten,2014-2015,article19.txt
0.020522388059701493,11.0,jyllandsposten,2014-2015,article2.txt
0.02122641509433962,9.0,jyllandsposten,2014-2015,article20.txt
0.0,0.0,jyllandsposten,2014-2015,article21.txt
0.013368983957219251,5.0,jyllandsposten,2014-2015,article22.txt
-0.021526418786692758,-11.0,jyllandsposten,2014-2015,article23.txt
0.0,0.0,jyllandsposten,2014-2015,article24.txt
0.0044742729306487695,2.0,jyllandsposten,2014-2015,article25.txt
0.004555808656036446,2.0,jyllandsposten,2014-2015,article26.txt
0.010830324909747292,3.0,jyllandsposten,2014-2015,article27.txt
0.03288201160541586,17.0,jyllandsposten,2014-2015,article28.txt
0.003278688524590164,1.0,jyllandsposten,2014-2015,article29.txt
0.01020408163265306,5.0,jyllandsposten,2014-2015,article3.txt
-0.011061946902654867,-5.0,jyllandsposten,2014-2015,article30.txt
-0.005681818181818182,-2.0,jyllandsposten,2014-2015,article31.txt
0.031578947368421054,12.0,jyllandsposten,2014-2015,article32.txt
0.024,9.0,jyllandsposten,2014-2015,article33.txt
0.045146726862302484,20.0,jyllandsposten,2014-2015,article34.txt
0.030211480362537766,10.0,jyllandsposten,2014-2015,article35.txt
0.010395010395010396,5.0,jyllandsposten,2014-2015,article36.txt
0.0064794816414686825,3.0,jyllandsposten,2014-2015,article37.txt
0.03488372093023256,12.0,jyllandsposten,2014-2015,article38.txt
0.04230118443316413,25.0,jyllandsposten,2014-2015,article39.txt
-0.004694835680751174,-2.0,jyllandsposten,2014-2015,article4.txt
-0.013816925734024179,-8.0,jyllandsposten,2014-2015,article40.txt
0.04411764705882353,27.0,jyllandsposten,2014-2015,article41.txt
0.03353057199211045,17.0,jyllandsposten,2014-2015,article42.txt
0.013513513513513514,4.0,jyllandsposten,2014-2015,article5.txt
0.03503184713375796,11.0,jyllandsposten,2014-2015,article6.txt
-0.01937984496124031,-5.0,jyllandsposten,2014-2015,article7.txt
-0.013440860215053764,-5.0,jyllandsposten,2014-2015,article8.txt
-0.016304347826086956,-6.0,jyllandsposten,2014-2015,article9.txt
