a_score,score,avis,år,file
0.042105263157894736,20.0,jyllandsposten,2012-2013,article1.txt
0.024242424242424242,12.0,jyllandsposten,2012-2013,article10.txt
0.03463203463203463,16.0,jyllandsposten,2012-2013,article11.txt
-0.029940119760479042,-10.0,jyllandsposten,2012-2013,article12.txt
-0.02158273381294964,-9.0,jyllandsposten,2012-2013,article13.txt
-0.01597444089456869,-5.0,jyllandsposten,2012-2013,article14.txt
-0.0273972602739726,-8.0,jyllandsposten,2012-2013,article15.txt
0.08495145631067962,35.0,jyllandsposten,2012-2013,article16.txt
-0.04332129963898917,-12.0,jyllandsposten,2012-2013,article17.txt
-0.07478632478632478,-35.0,jyllandsposten,2012-2013,article18.txt
-0.09210526315789473,-21.0,jyllandsposten,2012-2013,article19.txt
0.05182341650671785,27.0,jyllandsposten,2012-2013,article2.txt
0.01680672268907563,8.0,jyllandsposten,2012-2013,article20.txt
0.011661807580174927,4.0,jyllandsposten,2012-2013,article21.txt
-0.016666666666666666,-6.0,jyllandsposten,2012-2013,article22.txt
0.002380952380952381,1.0,jyllandsposten,2012-2013,article23.txt
0.037333333333333336,14.0,jyllandsposten,2012-2013,article24.txt
0.013452914798206279,6.0,jyllandsposten,2012-2013,article25.txt
0.026239067055393587,9.0,jyllandsposten,2012-2013,article26.txt
0.030360531309297913,16.0,jyllandsposten,2012-2013,article27.txt
0.0,0.0,jyllandsposten,2012-2013,article28.txt
0.03429602888086643,19.0,jyllandsposten,2012-2013,article29.txt
0.033846153846153845,11.0,jyllandsposten,2012-2013,article3.txt
0.007142857142857143,2.0,jyllandsposten,2012-2013,article30.txt
0.0018450184501845018,1.0,jyllandsposten,2012-2013,article31.txt
-0.02040816326530612,-8.0,jyllandsposten,2012-2013,article32.txt
0.004866180048661801,2.0,jyllandsposten,2012-2013,article33.txt
-0.014778325123152709,-6.0,jyllandsposten,2012-2013,article34.txt
0.01927710843373494,8.0,jyllandsposten,2012-2013,article35.txt
0.03735632183908046,13.0,jyllandsposten,2012-2013,article36.txt
0.02528735632183908,11.0,jyllandsposten,2012-2013,article37.txt
0.017006802721088437,5.0,jyllandsposten,2012-2013,article38.txt
0.02321083172147002,12.0,jyllandsposten,2012-2013,article39.txt
0.016666666666666666,6.0,jyllandsposten,2012-2013,article4.txt
0.0032258064516129032,1.0,jyllandsposten,2012-2013,article5.txt
0.022292993630573247,7.0,jyllandsposten,2012-2013,article6.txt
-0.04371584699453552,-16.0,jyllandsposten,2012-2013,article7.txt
-0.006289308176100629,-2.0,jyllandsposten,2012-2013,article8.txt
0.024844720496894408,8.0,jyllandsposten,2012-2013,article9.txt
